1775995891|45.73
1775996206|45.72
1775996508|45.43
1775996821|45.61
1775996823|45.61
1775997136|46.08
1775997437|46.01
1775997751|46.24
1775998053|45.93
1775998366|46.02
1775998668|45.92
1775998981|46.66
1775999282|46.14
1775999596|45.92
1775999597|45.92
1775999911|46.63
1775999912|46.63
1776000226|45.66
1776000227|45.66
1776000541|46.06
1776000843|46.36
1776001156|46.17
1776001458|47.09
1776001771|46.79
1776001773|46.79
1776002086|46.74
1776002387|46.79
1776002701|47.36
1776002703|47.36
1776003016|46.7
1776003318|46.85
1776003631|47.53
1776003932|47.5
1776004246|47.4
1776004547|47.48
1776004861|48.28
1776004862|48.28
1776005176|48.23
1776005177|48.23
1776005491|48.07
1776005492|48.07
1776005806|49.57
1776006107|49.04
1776006421|49.19
1776006422|49.19
1776006736|48.71
1776006737|48.71
1776007051|48.95
1776007353|48.44
1776007661|49.17
1776007966|49.39
1776007967|49.39
1776008281|48.79
1776008283|48.79
1776008593|48.85
1776008896|48.69
1776009198|48.54
1776009511|48.5
1776009813|54.35
1776010126|53.92
1776010128|53.92
1776010441|54.61
1776010742|53.82
1776011050|54.36
1776011356|54.55
1776011357|54.55
1776011671|54.45
1776011673|54.45
1776011986|53.92
1776012288|54.18
1776012601|53.95
1776012603|53.95
1776012916|53.73
1776013217|53.73
1776013531|53.63
1776013833|54.02
1776014146|53.66
1776014461|53.55
1776014762|54.07
1776015076|53.54
1776015391|54.46
1776015693|53.88
1776016006|53.57
1776016307|53.99
1776016621|54.16
1776016923|53.94
1776017236|54.13
1776017537|54.03
1776017851|54.34
1776018153|54.17
1776018466|54.02
1776018767|53.8
1776019081|53.65
1776019083|53.65
1776019396|53.75
1776019398|53.75
1776019711|53.93
1776019712|53.93
1776020026|53.9
1776020028|53.9
1776020341|53.27
1776020642|53.89
1776020956|53.12
1776021257|54.2
1776021571|53.85
1776021573|53.85
1776021886|53.16
1776022187|53.41
1776022501|53.31
1776022503|53.31
1776022816|53.38
1776022817|53.38
1776023131|53.38
1776023432|53.46
1776023746|53.43
1776023747|53.43
1776024061|53.54
1776024063|53.54
1776024376|53.04
1776024691|53.22
1776024992|53.42
1776025306|53.54
1776025307|53.54
1776025621|53.18
1776025623|53.18
1776025936|53.64
1776025937|53.64
1776026251|53.26
1776026553|52.98
1776026866|53.04
1776026867|53.04
1776027181|53.39
1776027183|53.39
1776027496|52.49
1776027797|52.26
1776028111|53.5
1776028413|53.46
1776028726|53.38
1776028727|53.38
1776029041|52.46
1776029342|52.75
1776029656|52.78
1776029658|52.78
1776029971|52.99
1776029973|52.99
1776030286|52.6
1776030288|52.6
1776030601|52.53
1776030902|53.14
1776031216|52.63
1776031218|52.63
1776031531|52.83
1776031832|52.47
1776032146|51.9
1776032148|51.9
1776032461|52.07
1776032762|52.25
1776033076|52.31
1776033377|53.51
1776033691|51.72
1776033993|51.19
1776034306|52.2
1776034308|52.2
1776034621|52.0
1776034622|52.0
1776034936|51.73
1776034937|51.73
1776035251|51.88
1776035253|52.39
1776035566|51.54
1776035868|52.81
1776036181|51.66
1776036182|51.66
1776036496|51.52
1776036497|51.52
1776036811|52.09
1776037113|53.08
1776037426|51.75
1776037428|51.75
1776037741|51.63
1776037743|51.63
1776038056|51.59
1776038358|51.86
1776038671|34.11
1776038973|33.56
1776039286|33.52
1776039287|33.52
1776039601|33.5
1776039602|33.5
1776039916|33.13
1776040231|32.75
1776040546|32.84
1776040548|32.84
1776040861|32.73
1776041163|32.88
1776041476|32.93
1776041478|32.93
1776041791|32.84
1776041793|32.84
1776042106|32.72
1776042108|32.72
1776042421|32.42
1776042422|32.42
1776042736|32.61
1776043038|32.87
1776043351|32.89
1776043652|32.47
1776043966|31.88
1776043967|31.88
1776044281|32.84
1776044282|32.84
1776044596|32.88
1776044897|32.85
1776045211|32.88
1776045512|32.91
1776045826|32.7
1776046127|32.56
1776046441|32.09
1776046443|32.09
1776046756|32.1
1776047057|32.57
1776047371|32.09
1776047373|32.09
1776047686|32.35
1776047987|31.66
1776048301|31.67
1776048603|32.05
1776048916|31.89
1776049218|31.41
1776049531|31.56
1776049533|31.56
1776049846|31.17
1776050147|31.01
1776050461|31.53
1776050463|31.53
1776050776|31.11
1776051091|31.25
1776051392|31.11
1776051706|30.97
1776051707|30.97
1776052021|31.35
1776052323|30.9
1776052636|31.11
1776052937|31.2
1776053252|30.85
1776053253|30.85
1776053566|30.0
1776053868|30.08
1776054181|30.08
1776054483|29.8
1776054796|29.91
1776054797|29.91
1776055111|29.48
1776055413|29.27
